,id,uri,events,agent,predicate,patients,text
5,2001,http://en.wikinews.org/wiki/UK_government's_Information_Commissioner_takes_enforcement_action_against_Liberal_Democrat_party_for_cold_calling_voters,UK_government's_Information_Commissioner_takes_enforcement_action_against_Liberal_Democrat_party_for_cold_calling_voters#ev17,the+information+commissioner+%27s+office,take,theLiberalDemocrats,"The commissioner announced in a press release made public on Thursday that ""the Information Commissionerâ€™s Office has taken enforcement action against the Liberal Democrats after finding the party in breach of the Privacy and Electronic Communications Regulations."""
6,2001,http://en.wikinews.org/wiki/UK_government's_Information_Commissioner_takes_enforcement_action_against_Liberal_Democrat_party_for_cold_calling_voters,UK_government's_Information_Commissioner_takes_enforcement_action_against_Liberal_Democrat_party_for_cold_calling_voters#ev37,the+information+commissioner+%27s+office,find,the+party,"The commissioner announced in a press release made public on Thursday that ""the Information Commissionerâ€™s Office has taken enforcement action against the Liberal Democrats after finding the party in breach of the Privacy and Electronic Communications Regulations."""
7,2001,http://en.wikinews.org/wiki/UK_government's_Information_Commissioner_takes_enforcement_action_against_Liberal_Democrat_party_for_cold_calling_voters,UK_government's_Information_Commissioner_takes_enforcement_action_against_Liberal_Democrat_party_for_cold_calling_voters#ev33,theLiberalDemocrats,call,250%2c000+british+people,"Richard Thomas, the British Information Commissioner has criticized the Liberal Democrats for cold calling 250,000 British people automatically to encourage them to support their party."
0,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev54,iran+%27s+ambassador+to+the+iaea,speaker,Iran,"Mohammad Reza Bahonar, the deputy speaker of the Majlis of Iran has stated that if it is determined that the British sailors were in Iranian water, then the country would expect the British to apologize for the incident."
1,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UN_Security_Council_calls_for_release_of_British_soldiers_in_Iran#ev14,by+iranian+forces,detain,iraqi+waters+when+they+were+detained,"The United Kingdom has frozen all bilateral business deals with Iran until all 15 British sailors and marines, who were detained by Iranian forces on March 23 are released."
2,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev55,the+country,expect,the+british,"Mohammad Reza Bahonar, the deputy speaker of the Majlis of Iran has stated that if it is determined that the British sailors were in Iranian water, then the country would expect the British to apologize for the incident."
3,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev33,the+british,apologize,for+the+incident,"Mohammad Reza Bahonar, the deputy speaker of the Majlis of Iran has stated that if it is determined that the British sailors were in Iranian water, then the country would expect the British to apologize for the incident."
4,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev34,continuing+to+build+a+nuclear+program,make,a+mistake,"""If it is proven that a mistake has been made the issue will be resolved with an apology from the British government."
5,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_prepared_to_go_'into_different_phase'_if_sailors_and_marines_not_released_by_Iran_within_days#ev32,the+british+government,resolve,this+situation,"""If it is proven that a mistake has been made the issue will be resolved with an apology from the British government."
6,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev35,from+the+british+government,apology,the+issue,"""If it is proven that a mistake has been made the issue will be resolved with an apology from the British government."
7,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,New_video_of_captured_British_troops_aired;_protests_at_UK_embassy_in_Tehran#ev39,United_States_dollar,force,Federal_government_of_the_United_States,"The United Kingdom has frozen all bilateral business deals with Iran until all 15 British sailors and marines, who were detained by Iranian forces on March 23 are released."
8,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev57,the+british+government,explain,its+aim,"If it is proven to be intentional, the British government should explain its aim and clarify how it is going to compensate,"" he said."
9,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev58,the+british+government,clarify,how+it+is+going+to+compensate,"If it is proven to be intentional, the British government should explain its aim and clarify how it is going to compensate,"" he said."
10,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,"Iran_'suspends'_releasing_British_soldiers;_Shots_fired_near_Iranian_Consul_in_Basra,_Iraq#ev83",Politics_of_Iran,say,the+release+of+their+soldiers,"Footage of all 15 British sailors and marines have been broadcast on Iranian TV, with one of the sailors, Faye Turney, 26, saying that the soldiers were in Iranian waters at the time of their detainment, a move in which Britain calls ""completely unacceptable."""
11,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,"Iran_'suspends'_releasing_British_soldiers;_Shots_fired_near_Iranian_Consul_in_Basra,_Iraq#ev83",Politics_of_Iran,say,the+release+of+their+soldiers,"Footage of all 15 British sailors and marines have been broadcast on Iranian TV, with one of the sailors, Faye Turney, 26, saying that the soldiers were in Iranian waters at the time of their detainment, a move in which Britain calls ""completely unacceptable."""
12,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev60,United_Kingdom,call,the+detention+of+the+sailors,"Footage of all 15 British sailors and marines have been broadcast on Iranian TV, with one of the sailors, Faye Turney, 26, saying that the soldiers were in Iranian waters at the time of their detainment, a move in which Britain calls ""completely unacceptable."""
13,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev60,United_Kingdom,call,the+detention+of+the+sailors,"Officials in Britain have not confirmed the reports that any of their servicemen and women would be released and British Prime Minister Tony Blair called the detention of the sailors ""wrong and illegal."""
14,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev19,United_Kingdom,freeze,all+bilateral+business+deals,"The United Kingdom has frozen all bilateral business deals with Iran until all 15 British sailors and marines, who were detained by Iranian forces on March 23 are released."
15,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_prepared_to_go_'into_different_phase'_if_sailors_and_marines_not_released_by_Iran_within_days#ev32,the+british+government,resolve,this+situation,"""We will therefore be imposing a freeze on all other official bilateral business with Iran until this situation is resolved."
16,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,"Iran_'suspends'_releasing_British_soldiers;_Shots_fired_near_Iranian_Consul_in_Basra,_Iraq#ev83",Politics_of_Iran,say,the+release+of+their+soldiers,"We will keep other aspects of our policy with Iran under close review and continue to proceed carefully,"" said British Foreign Secretary Margaret Beckett to the House of Commons."
17,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev46,United_Kingdom,deal,all+bilateral+business+deals,"The United Kingdom has frozen all bilateral business deals with Iran until all 15 British sailors and marines, who were detained by Iranian forces on March 23 are released."
18,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,"Iran_'suspends'_releasing_British_soldiers;_Shots_fired_near_Iranian_Consul_in_Basra,_Iraq#ev83",Politics_of_Iran,say,the+release+of+their+soldiers,Further evidence was also presented that the U.K. says proves that the 15 sailors and marines were in fact inside Iraqi waters when they were detained.
19,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UN_Security_Council_calls_for_release_of_British_soldiers_in_Iran#ev14,by+iranian+forces,detain,iraqi+waters+when+they+were+detained,Further evidence was also presented that the U.K. says proves that the 15 sailors and marines were in fact inside Iraqi waters when they were detained.
20,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,"Iran_'suspends'_releasing_British_soldiers;_Shots_fired_near_Iranian_Consul_in_Basra,_Iraq#ev83",Politics_of_Iran,say,the+release+of+their+soldiers,"""The position was 29 degrees, 50.36 minutes north; 48, 43.08 minutes east, and this places her 1.7 nautical miles inside Iraqi territorial waters,"" said Vice Admiral Charles Style who also said that Iran provided the British government with two different sets of coordinates, the first of which showed the British boats in Iraqi waters, but then the second set of coordinates, which had shown corrections, had shown the boats to be in Iranian waters."
21,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,"Iran_'suspends'_releasing_British_soldiers;_Shots_fired_near_Iranian_Consul_in_Basra,_Iraq#ev83",Politics_of_Iran,say,the+release+of+their+soldiers,"""The position was 29 degrees, 50.36 minutes north; 48, 43.08 minutes east, and this places her 1.7 nautical miles inside Iraqi territorial waters,"" said Vice Admiral Charles Style who also said that Iran provided the British government with two different sets of coordinates, the first of which showed the British boats in Iraqi waters, but then the second set of coordinates, which had shown corrections, had shown the boats to be in Iranian waters."
22,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev30,Iran,provide,the+british+government,"""The position was 29 degrees, 50.36 minutes north; 48, 43.08 minutes east, and this places her 1.7 nautical miles inside Iraqi territorial waters,"" said Vice Admiral Charles Style who also said that Iran provided the British government with two different sets of coordinates, the first of which showed the British boats in Iraqi waters, but then the second set of coordinates, which had shown corrections, had shown the boats to be in Iranian waters."
23,2003,http://en.wikinews.org/wiki/UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV,UK_freezes_business_arrangements_with_Iran;_detained_sailors_and_marines_shown_on_TV#ev52_0,the+first+of+which,show,the+british+boats,"""The position was 29 degrees, 50.36 minutes north; 48, 43.08 minutes east, and this places her 1.7 nautical miles inside Iraqi territorial waters,"" said Vice Admiral Charles Style who also said that Iran provided the British government with two different sets of coordinates, the first of which showed the British boats in Iraqi waters, but then the second set of coordinates, which had shown corrections, had shown the boats to be in Iranian waters."
0,2004,http://en.wikinews.org/wiki/UK_freedom_of_information_acts_come_into_effect,UK_freedom_of_information_acts_come_into_effect#ev15,the+act+of+parliament,allow,United_Kingdom,The act of parliament should allow all citizens of the United Kingdom the freedom to investigate their own records or any data gathered by the government which might affect their lives.
1,2004,http://en.wikinews.org/wiki/UK_freedom_of_information_acts_come_into_effect,UK_freedom_of_information_acts_come_into_effect#ev19,the+act,allow,data+of+importance+to+national+security,"However, many within the government have stated that the act will not allow data of importance to national security to be accessed."
0,2005,http://en.wikinews.org/wiki/UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird,UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird#ev63,Liverpool_F.C.,say,organisations+that+want+to+use+it,"However, Clucas stated that although ""the club also says they have no intention of charging organisations that want to use it,"" there is no guarantee that this will still be the case in the future, so, according to Clucas, residents of the city may have to pay for the use of the bird in the future if the trademark is approved."
1,2005,http://en.wikinews.org/wiki/UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird,UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird#ev66,organisations+that+want+to+use+it,want,to+use+it,"However, Clucas stated that although ""the club also says they have no intention of charging organisations that want to use it,"" there is no guarantee that this will still be the case in the future, so, according to Clucas, residents of the city may have to pay for the use of the bird in the future if the trademark is approved."
2,2005,http://en.wikinews.org/wiki/UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird,UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird#ev22,Liverpool_F.C.,attempt,to+trademark,"Liverpool F.C., an association football club located in Liverpool, a British city, has been criticized by the city council for attempting to trademark the Liver Bird, a symbol used to represent the city of Liverpool, and its football club."
3,2005,http://en.wikinews.org/wiki/UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird,UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird#ev52,the+council,seek,legal+advice+over+the+application,The council is seeking legal advice over the application.
4,2005,http://en.wikinews.org/wiki/UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird,UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird#ev72,Liverpool_F.C.,ground,the+club+%27s+home+ground,"The club's home ground is the Anfield stadium, and the main focus of their crest is the Liver Bird."
5,2005,http://en.wikinews.org/wiki/UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird,UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird#ev26,Liverpool_F.C.,trademark,their+crest,"""They do already have their crest trademarked, but they have no right of ownership to claim the bird, or any version of the bird, as their own."""
6,2005,http://en.wikinews.org/wiki/UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird,UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird#ev22,Liverpool_F.C.,attempt,to+trademark,"The football club attempted to respond to these concerns by asserting that ""Liverpool Football Club is seeking to trademark only its own specific version of the Liver Bird, to combat its use in counterfeit merchandise."""
7,2005,http://en.wikinews.org/wiki/UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird,UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird#ev60,Liverpool_F.C.,respond,to+these+concerns,"The football club attempted to respond to these concerns by asserting that ""Liverpool Football Club is seeking to trademark only its own specific version of the Liver Bird, to combat its use in counterfeit merchandise."""
8,2005,http://en.wikinews.org/wiki/UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird,UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird#ev22,Liverpool_F.C.,seek,to+trademark,"The football club attempted to respond to these concerns by asserting that ""Liverpool Football Club is seeking to trademark only its own specific version of the Liver Bird, to combat its use in counterfeit merchandise."""
9,2005,http://en.wikinews.org/wiki/UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird,UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird#ev26,Liverpool_F.C.,trademark,their+crest,"The football club attempted to respond to these concerns by asserting that ""Liverpool Football Club is seeking to trademark only its own specific version of the Liver Bird, to combat its use in counterfeit merchandise."""
10,2005,http://en.wikinews.org/wiki/UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird,UK_football_club_criticized_by_council_for_attempting_to_trademark_city's_bird#ev31,Liverpool_F.C.,combat,its+use+in+counterfeit+merchandise,"The football club attempted to respond to these concerns by asserting that ""Liverpool Football Club is seeking to trademark only its own specific version of the Liver Bird, to combat its use in counterfeit merchandise."""
0,2006,http://en.wikinews.org/wiki/UK_firms_encouraged_to_make_the_Web_speak,UK_firms_encouraged_to_make_the_Web_speak#ev24,online+shops,provide,text-to-speech+functionality,"The move is catalyzed by a new web-based technology which makes it possible for online shops to provide text-to-speech functionality to the vast majority of visitors, without users needing to buy or install any special software."
1,2006,http://en.wikinews.org/wiki/UK_firms_encouraged_to_make_the_Web_speak,UK_firms_encouraged_to_make_the_Web_speak#ev25,online+shops,functionality,text-to-speech+functionality,"The move is catalyzed by a new web-based technology which makes it possible for online shops to provide text-to-speech functionality to the vast majority of visitors, without users needing to buy or install any special software."
2,2006,http://en.wikinews.org/wiki/UK_firms_encouraged_to_make_the_Web_speak,UK_firms_encouraged_to_make_the_Web_speak#ev13,online+retailers,apply,accessibility+technologies,"In the United Kingdom, online retailers are being asked by IMRG, their leading industry body, to apply accessibility technologies to their sites."
0,2007,http://en.wikinews.org/wiki/UK_firm_gets_ESA_funding_to_ground_test_new_jet_engine_for_spaceplane,Microsoft_Flight_Simulator_series_grounded_after_layoffs#ev63,Leopoldo_López_Mendoza,say,%60%60+any+racist+comment,Reaction Engines Limited says the Skylon plane could be in service within 10 years.
1,2007,http://en.wikinews.org/wiki/UK_firm_gets_ESA_funding_to_ground_test_new_jet_engine_for_spaceplane,Microsoft_Flight_Simulator_series_grounded_after_layoffs#ev63,Leopoldo_López_Mendoza,say,%60%60+any+racist+comment,"The BBC says that other aspects of the Skylon design will be investigated by EADS Astrium, the German space agency (DLR) and the University of Bristol."
0,2008,http://en.wikinews.org/wiki/UK_firm_designs_hypersonic_passenger_jet,UK_firm_designs_hypersonic_passenger_jet#ev24,the+a2,leave,international+airport,"""The A2 is designed to leave Brussels international airport, fly quietly and subsonically out into the north Atlantic at Mach 0.9 before reaching Mach 5 across the North Pole and heading over the Pacific to Australia,"" said Alan Bond, the head of Reaction Engines."
1,2008,http://en.wikinews.org/wiki/UK_firm_designs_hypersonic_passenger_jet,UK_firm_designs_hypersonic_passenger_jet#ev12,man-made+aircraft,travel,this+fast,"A firm in Oxford, United Kingdom has recently released plans for a hypersonic passenger airplane able to travel at speeds up to Mach 5 with a range of 20,000 km."
2,2008,http://en.wikinews.org/wiki/UK_firm_designs_hypersonic_passenger_jet,UK_firm_designs_hypersonic_passenger_jet#ev27,the+head+of+reaction+engines,head,Australia,"""The A2 is designed to leave Brussels international airport, fly quietly and subsonically out into the north Atlantic at Mach 0.9 before reaching Mach 5 across the North Pole and heading over the Pacific to Australia,"" said Alan Bond, the head of Reaction Engines."
3,2008,http://en.wikinews.org/wiki/UK_firm_designs_hypersonic_passenger_jet,UK_firm_designs_hypersonic_passenger_jet#ev27,the+head+of+reaction+engines,head,Australia,"""The A2 is designed to leave Brussels international airport, fly quietly and subsonically out into the north Atlantic at Mach 0.9 before reaching Mach 5 across the North Pole and heading over the Pacific to Australia,"" said Alan Bond, the head of Reaction Engines."
4,2008,http://en.wikinews.org/wiki/UK_firm_designs_hypersonic_passenger_jet,UK_firm_designs_hypersonic_passenger_jet#ev38,the+plane,have,no+windows,"Due to the heat generated in high-speed flight, the plane would have no windows."
5,2008,http://en.wikinews.org/wiki/UK_firm_designs_hypersonic_passenger_jet,UK_firm_designs_hypersonic_passenger_jet#ev44,the+a2+plane,carry,300+passengers,"Reaction Engines of Oxfordshire says the A2 plane could be in service within 25 years, carrying 300 passengers at a top speed of almost 4,000 mph, which is twice the speed of the Concorde."
6,2008,http://en.wikinews.org/wiki/UK_firm_designs_hypersonic_passenger_jet,UK_firm_designs_hypersonic_passenger_jet#ev15,300+passengers,passenger,the+a2+plane,"Reaction Engines of Oxfordshire says the A2 plane could be in service within 25 years, carrying 300 passengers at a top speed of almost 4,000 mph, which is twice the speed of the Concorde."
7,2008,http://en.wikinews.org/wiki/UK_firm_designs_hypersonic_passenger_jet,UK_firm_designs_hypersonic_passenger_jet#ev12,man-made+aircraft,travel,this+fast,"Man-made aircraft have travelled this fast before; they, however, were inefficient rocket powered aircraft, that were only capable of short range."
0,2009,http://en.wikinews.org/wiki/UK_firemen_cut_metal_ring_from_man's_penis,UK_firemen_cut_metal_ring_from_man's_penis#ev15,the+ring,cut,the+blood+flow,It is thought that the ring had originally been cut off the end of a pipe.
1,2009,http://en.wikinews.org/wiki/UK_firemen_cut_metal_ring_from_man's_penis,UK_firemen_cut_metal_ring_from_man's_penis#ev38,the+man,require,amputation+of+the+penis,They had been summoned after doctors at the Royal Wigan Infirmary in Greater Manchester became worried that the man may have required amputation of the penis as the ring was cutting off the blood flow.
2,2009,http://en.wikinews.org/wiki/UK_firemen_cut_metal_ring_from_man's_penis,UK_firemen_cut_metal_ring_from_man's_penis#ev15,the+ring,cut,the+blood+flow,They had been summoned after doctors at the Royal Wigan Infirmary in Greater Manchester became worried that the man may have required amputation of the penis as the ring was cutting off the blood flow.
3,2009,http://en.wikinews.org/wiki/UK_firemen_cut_metal_ring_from_man's_penis,UK_firemen_cut_metal_ring_from_man's_penis#ev30,United_Kingdom,use,a+hand+grinder,Fire fighters in the United Kingdom used a hand grinder to remove a metal ring from a man's penis 2 days ago.
4,2009,http://en.wikinews.org/wiki/UK_firemen_cut_metal_ring_from_man's_penis,UK_firemen_cut_metal_ring_from_man's_penis#ev15,the+ring,cut,the+blood+flow,"The man had been taken to the infirmary's Accident and Emergency department, where attempts were made to cut through the ring."
5,2009,http://en.wikinews.org/wiki/UK_firemen_cut_metal_ring_from_man's_penis,UK_firemen_cut_metal_ring_from_man's_penis#ev9,United_Kingdom,remove,a+metal+ring,Fire fighters in the United Kingdom used a hand grinder to remove a metal ring from a man's penis 2 days ago.
6,2009,http://en.wikinews.org/wiki/UK_firemen_cut_metal_ring_from_man's_penis,UK_firemen_cut_metal_ring_from_man's_penis#ev24,two+fire+fighters,spend,twenty+minutes,"Two fire fighters spent twenty minutes cutting the ring off the then anaesthetised man, who is in his 40s."
7,2009,http://en.wikinews.org/wiki/UK_firemen_cut_metal_ring_from_man's_penis,UK_firemen_cut_metal_ring_from_man's_penis#ev15,the+ring,cut,the+blood+flow,"Two fire fighters spent twenty minutes cutting the ring off the then anaesthetised man, who is in his 40s."
8,2009,http://en.wikinews.org/wiki/UK_firemen_cut_metal_ring_from_man's_penis,UK_firemen_cut_metal_ring_from_man's_penis#ev15,the+ring,cut,the+blood+flow,The mini hand grinder used for the job is more regularly used for tasks such as cutting through padlocks.
0,2010,http://en.wikinews.org/wiki/UK_film_board_rejects_Japanese_horror_'Grotesque',UK_film_board_rejects_Japanese_horror_'Grotesque'#ev32,David_R._Cooke,describe,the+piece,"BBFC director David Cooke described the piece as containing ""unacceptable content"" and being ""little more than an unrelenting and escalating scenario of humiliation, brutality and sadism""."
1,2010,http://en.wikinews.org/wiki/UK_film_board_rejects_Japanese_horror_'Grotesque',UK_film_board_rejects_Japanese_horror_'Grotesque'#ev34,British_Board_of_Film_Classification,reject,a+handful+of+other+films,"The BBFC has only rejected a handful of other films in the last four years out of the 10,000 it reviews for DVD release every year."
2,2010,http://en.wikinews.org/wiki/UK_film_board_rejects_Japanese_horror_'Grotesque',UK_film_board_rejects_Japanese_horror_'Grotesque'#ev29,United_Kingdom,refuse,to+issue+a+certificate+for+grotesque,The British Board of Film Classification (BBFC) has refused to issue a certificate for Grotesque.
3,2010,http://en.wikinews.org/wiki/UK_film_board_rejects_Japanese_horror_'Grotesque',UK_film_board_rejects_Japanese_horror_'Grotesque'#ev8,United_Kingdom,issue,Grotesque,The British Board of Film Classification (BBFC) has refused to issue a certificate for Grotesque.
4,2010,http://en.wikinews.org/wiki/UK_film_board_rejects_Japanese_horror_'Grotesque',UK_film_board_rejects_Japanese_horror_'Grotesque'#ev34,British_Board_of_Film_Classification,rejection,a+handful+of+other+films,The BBFC's only other recent rejections have been two pornographic films seeking the R18 rating.
0,2011,http://en.wikinews.org/wiki/UK_fighters_confront_Russian_bombers_over_international_waters,UK_fighters_confront_Russian_bombers_over_international_waters#ev41,United_States,entrance,Battle_of_the_Atlantic,"The Bears can carry an arsenal of missiles, some nuclear-tipped, to strike NATO warships blocking the entrance to the vital North Atlantic sealanes between the United States and Europe."
