,id,uri,events,agent,predicate,patients,text
1,6002,http://en.wikinews.org/wiki/Quebec_City_mayor_dies_unexpectedly,Quebec_City_mayor_dies_unexpectedly#ev22,a+frequent+critic+of+boucher,critic,François_Boucher,"Tributes were issued by Quebec Premier Jean Charest, Canadian Prime Minister Stephen Harper, national opposition leader Stéphane Dion, NDP Leader Jack Layton, and politician and former Quebec City broadcaster André Arthur, a frequent critic of Boucher."
0,6003,http://en.wikinews.org/wiki/Quebec's_Liberal_premier_Jean_Charest_wins_third_term,Quebec's_Liberal_premier_Jean_Charest_wins_third_term#ev31,his+party,capture,of+seats+in+the+election,His party captured a slim majority of seats in the election.
1,6003,http://en.wikinews.org/wiki/Quebec's_Liberal_premier_Jean_Charest_wins_third_term,Quebec's_Liberal_premier_Jean_Charest_wins_third_term#ev18,Quebec_Liberal_Party,form,a+majority+government+of+quebec,"In the Quebec general election held in the Canadian province of Quebec on December 8, 2008, premier Jean Charest was elected for his third mandate, and formed a majority government of Quebec."
2,6003,http://en.wikinews.org/wiki/Quebec's_Liberal_premier_Jean_Charest_wins_third_term,Quebec's_Liberal_premier_Jean_Charest_wins_third_term#ev18,Quebec_Liberal_Party,form,a+majority+government+of+quebec,"Parti Quebecois leader Pauline Marois claims that the PQ is a big winner, for she greatly improved on the party's 2007 disastrous performance: ""Today we form the strongest Official Opposition since the Quiet Revolution."
3,6003,http://en.wikinews.org/wiki/Quebec's_Liberal_premier_Jean_Charest_wins_third_term,Quebec's_Liberal_premier_Jean_Charest_wins_third_term#ev46,the+great+dream,have,for+quebec+is+very+much+alive,"It is a party that has rediscovered its fire [...] Even if we are a little disappointed tonight, the great dream we have for Quebec is very much alive."""
4,6003,http://en.wikinews.org/wiki/Quebec's_Liberal_premier_Jean_Charest_wins_third_term,Quebec's_Liberal_premier_Jean_Charest_wins_third_term#ev21,the+ruling+liberals,win,a+majority,"The ruling Liberals have won a slim majority, taking 66 of the provincial legislature's 125 seats, while the separatist Parti Quebecois (PQ), led by Pauline Marois, finished second, and took 51 seats."
5,6003,http://en.wikinews.org/wiki/Quebec's_Liberal_premier_Jean_Charest_wins_third_term,Quebec's_Liberal_premier_Jean_Charest_wins_third_term#ev22,the+ruling+liberals,take,the+provincial+legislature+%27s,"The ruling Liberals have won a slim majority, taking 66 of the provincial legislature's 125 seats, while the separatist Parti Quebecois (PQ), led by Pauline Marois, finished second, and took 51 seats."
6,6003,http://en.wikinews.org/wiki/Quebec's_Liberal_premier_Jean_Charest_wins_third_term,Quebec's_Liberal_premier_Jean_Charest_wins_third_term#ev22,the+ruling+liberals,take,the+provincial+legislature+%27s,"The ruling Liberals have won a slim majority, taking 66 of the provincial legislature's 125 seats, while the separatist Parti Quebecois (PQ), led by Pauline Marois, finished second, and took 51 seats."
7,6003,http://en.wikinews.org/wiki/Quebec's_Liberal_premier_Jean_Charest_wins_third_term,Quebec's_Liberal_premier_Jean_Charest_wins_third_term#ev21,the+ruling+liberals,win,a+majority,"In November 5, 2008, seeing a chance to win a majority, Charest called a snap election for December 8."
0,6004,"http://en.wikinews.org/wiki/Quality,_innovation_and_competitiveness_centre-stage_at_Taipei_Int'l_Hardware_&amp;_DIY_Show","Quality,_innovation_and_competitiveness_centre-stage_at_Taipei_Int'l_Hardware_&amp;_DIY_Show#ev30",the+organizer,invite,b%26amp%3bq+%26+homebox,(Taiwan) and DIY in Europe magazine were invited for speeches focused on certifications on hardware &amp; DIY products and environment issues in EU.
1,6004,"http://en.wikinews.org/wiki/Quality,_innovation_and_competitiveness_centre-stage_at_Taipei_Int'l_Hardware_&amp;_DIY_Show","Quality,_innovation_and_competitiveness_centre-stage_at_Taipei_Int'l_Hardware_&amp;_DIY_Show#ev30",the+organizer,invite,b%26amp%3bq+%26+homebox,"With people in Taiwan valuing on the quality of home-living, the organizer set a pre-show pavilion of ""2008 Taipei Home &amp; Lifestyle Fair"" and invited B&amp;Q &amp; HomeBox holding DIY workshops for visitors."
2,6004,"http://en.wikinews.org/wiki/Quality,_innovation_and_competitiveness_centre-stage_at_Taipei_Int'l_Hardware_&amp;_DIY_Show","Quality,_innovation_and_competitiveness_centre-stage_at_Taipei_Int'l_Hardware_&amp;_DIY_Show#ev9",b%26amp%3bq+%26+homebox,hold,holding+diy+workshops+for+visitors,"With people in Taiwan valuing on the quality of home-living, the organizer set a pre-show pavilion of ""2008 Taipei Home &amp; Lifestyle Fair"" and invited B&amp;Q &amp; HomeBox holding DIY workshops for visitors."
0,6005,http://en.wikinews.org/wiki/Quakes_push_Canary_Islands_up_eleven_centimetres,Quakes_push_Canary_Islands_up_eleven_centimetres#ev7,local+authorities,raise,the+alert+level+on+the+island,"Multiple earthquakes over the Easter weekend around El Hierro Island, one of the Canary Islands, have raised some parts of the island by as much as 11 centimetres (4.3 inches)."
1,6005,http://en.wikinews.org/wiki/Quakes_push_Canary_Islands_up_eleven_centimetres,Quakes_push_Canary_Islands_up_eleven_centimetres#ev7,local+authorities,raise,the+alert+level+on+the+island,"In response, local authorities closed western roads on the island, and other steps, after raising the alert level on the island to the second-highest civil level."
0,6006,http://en.wikinews.org/wiki/Quaker_website_editor_launches_music_podcast_programme,Quaker_website_editor_launches_music_podcast_programme#ev17,List_of_Firefly_characters,make,the+friend,Simon is currently in consultation to make the Friend itself be available as a podcast.
0,6007,http://en.wikinews.org/wiki/Quake_strikes_around_Mexico-U.S._border,Quake_strikes_around_Mexico-U.S._border#ev5,a+moderate+earthquake,strike,California,A moderate earthquake struck Baja California near the Mexico-United States Border at around 8:15 p.m. (pacific time) February 8.
1,6007,http://en.wikinews.org/wiki/Quake_strikes_around_Mexico-U.S._border,Quake_strikes_around_Mexico-U.S._border#ev13,400%2c000+people,use,their+cell+phones,"400,000 people have been left without electricity, and 1.2 million are unable to use their cell phones."
0,6008,http://en.wikinews.org/wiki/Quake_measuring_6.9_off_Japan's_Honsh%c5%ab_coast,Quake_measuring_6.9_off_Japan's_Honsh%c5%ab_coast#ev10,initial+tsunami+warnings+predicting+half-meter+surges,predict,half-meter+surges,"Whilst a major earthquake, the epicentre was well away from any population centres, and initial tsunami warnings predicting half-meter surges were later withdrawn."
0,6009,http://en.wikinews.org/wiki/Quake-hit_Haiti_struck_by_Hurricane_Tomas,Quake-hit_Haiti_struck_by_Hurricane_Tomas#ev37,the+local+haitian+government,evacuate,from+a+coastal+prison,The local Haitian government evacuated more than 200 inmates from a coastal prison.
1,6009,http://en.wikinews.org/wiki/Quake-hit_Haiti_struck_by_Hurricane_Tomas,Quake-hit_Haiti_struck_by_Hurricane_Tomas#ev38,the+local+haitian+government,inmate,from+a+coastal+prison,The local Haitian government evacuated more than 200 inmates from a coastal prison.
2,6009,http://en.wikinews.org/wiki/Quake-hit_Haiti_struck_by_Hurricane_Tomas,Quake-hit_Haiti_struck_by_Hurricane_Tomas#ev17,Hurricane_Tomas,displace,a+large+number+of+the+population,"In what can only be described as yet another addition to a long list of unfortunate happenings in Haiti, the Category 1 Hurricane Tomas displaced a large number of the population on Friday, most notably in Port-au-Prince, the capital city, where earthquake refugee camps serve as a home to as many as 1.3 million victims of the January 12 earthquake."
3,6009,http://en.wikinews.org/wiki/Quake-hit_Haiti_struck_by_Hurricane_Tomas,Quake-hit_Haiti_struck_by_Hurricane_Tomas#ev49,International_Red_Cross_and_Red_Crescent_Movement,work,those+affected+by+the+floods,"The Red Cross has worked to accommodate those affected by the floods, and the USS Iwo Jima is standing by off the coast with relief supplies."
4,6009,http://en.wikinews.org/wiki/Quake-hit_Haiti_struck_by_Hurricane_Tomas,Quake-hit_Haiti_struck_by_Hurricane_Tomas#ev50,International_Red_Cross_and_Red_Crescent_Movement,accommodate,those+affected+by+the+floods,"The Red Cross has worked to accommodate those affected by the floods, and the USS Iwo Jima is standing by off the coast with relief supplies."
5,6009,http://en.wikinews.org/wiki/Quake-hit_Haiti_struck_by_Hurricane_Tomas,Quake-hit_Haiti_struck_by_Hurricane_Tomas#ev84,one+resident,say,nothing+we+can+do,"There's nothing we can do,"" said one resident Friday."
6,6009,http://en.wikinews.org/wiki/Quake-hit_Haiti_struck_by_Hurricane_Tomas,Quake-hit_Haiti_struck_by_Hurricane_Tomas#ev17,Hurricane_Tomas,displace,a+large+number+of+the+population,"Indeed, the thousands that have been displaced twice can but sit and wait for Tomas' effects on an already stretched-thin nation to pass."
7,6009,http://en.wikinews.org/wiki/Quake-hit_Haiti_struck_by_Hurricane_Tomas,Quake-hit_Haiti_struck_by_Hurricane_Tomas#ev72_0,the+earthquake,claim,the+lives+of+250%2c000+haitians,"The earthquake, along with the consequent cholera epidemic, claimed the lives of 250,000 Haitians, and while the hurricane was not considered severe, it's resulting flooding has the already-vulnerable population worried."
8,6009,http://en.wikinews.org/wiki/Quake-hit_Haiti_struck_by_Hurricane_Tomas,Quake-hit_Haiti_struck_by_Hurricane_Tomas#ev58,it+%27s+resulting+flooding,have,the+already-vulnerable+population,"The earthquake, along with the consequent cholera epidemic, claimed the lives of 250,000 Haitians, and while the hurricane was not considered severe, it's resulting flooding has the already-vulnerable population worried."
9,6009,http://en.wikinews.org/wiki/Quake-hit_Haiti_struck_by_Hurricane_Tomas,Quake-hit_Haiti_struck_by_Hurricane_Tomas#ev17,Hurricane_Tomas,displace,a+large+number+of+the+population,"I don't have money to pay for a home somewhere else,"" said Clarice Napoux, a 21 year-old resident in Port-au-Prince, who was displaced by the quake."
10,6009,http://en.wikinews.org/wiki/Quake-hit_Haiti_struck_by_Hurricane_Tomas,Quake-hit_Haiti_struck_by_Hurricane_Tomas#ev72_1,Hurricane_Tomas,claim,the+lives+of+three+citizens,"Tomas' flooding has reportedly claimed the lives of three citizens; two of which were in the town of Léogâne, to the south of the capital."
0,6010,"http://en.wikinews.org/wiki/Quad_crash_kills_fourteen_year-old_in_County_Londonderry,_Northern_Ireland","Quad_crash_kills_fourteen_year-old_in_County_Londonderry,_Northern_Ireland#ev19",Irish_people,travel,on+an+all-terrain+vehicle,"What is believed to have happened is that Paddy was travelling on an all-terrain vehicle with a 16-year-old boy along a rural road at around 2200 GMT on Thursday when the vehicle smashed into a post, the boys were then thrown from the road."
1,6010,"http://en.wikinews.org/wiki/Quad_crash_kills_fourteen_year-old_in_County_Londonderry,_Northern_Ireland","Quad_crash_kills_fourteen_year-old_in_County_Londonderry,_Northern_Ireland#ev28",this+tragic+accident,bring,a+profound+sense+of+loss,"Ann Scott, who is the head teacher in St. Patrick's College, which is the high school that Paddy attended, said: ""This tragic accident really has brought a profound sense of loss to the school."
0,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev9,Wikipedia,block,a+block+of+an+entire+nation,Wikipedia blocked editing by a proxy IP address belonging to Internet users in the Middle Eastern kingdom of Qatar for a period of twelve hours due to persistent vandalism originating from the IP.
1,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev28,the+wikipedia+founder,emphasize,the+temporary+nature+of+the+block,"Jimmy Wales, the Wikipedia founder, emphasized the temporary nature of the block, saying, ""This IP number was temporarily blocked for less than 12 hours, and a block of an entire nation would go absolutely against Wikipedia policy."""
2,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev9,Wikipedia,block,a+block+of+an+entire+nation,"Jimmy Wales, the Wikipedia founder, emphasized the temporary nature of the block, saying, ""This IP number was temporarily blocked for less than 12 hours, and a block of an entire nation would go absolutely against Wikipedia policy."""
3,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev9,Wikipedia,block,a+block+of+an+entire+nation,"Jimmy Wales, the Wikipedia founder, emphasized the temporary nature of the block, saying, ""This IP number was temporarily blocked for less than 12 hours, and a block of an entire nation would go absolutely against Wikipedia policy."""
4,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev31,a+wikipedia+admin,unblock,the+ip+address,"ET) a Wikipedia admin unblocked the IP address with the reason given as: ""This IP is the address for the entire nation of Qatar; it should not be blocked."""
5,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev9,Wikipedia,block,a+block+of+an+entire+nation,"Qatar only has around 219,000 Internet users, and much less of that number would actually be affected by the block."
6,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev35,Qatar,have,Internet_service_provider,"Qatar only has around 219,000 Internet users, and much less of that number would actually be affected by the block."
7,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev40,by+the+block,affect,much+less+of+that+number,"Qatar only has around 219,000 Internet users, and much less of that number would actually be affected by the block."
8,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev17,this+provider,configure,the+same+single+ip+address,"Only one provider of high-speed Internet access operates in Qatar, and this provider has configured its network such that all its users share the same single IP address."
9,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev41,Wikipedia,address,proxy+ip,Wikipedia blocked editing by a proxy IP address belonging to Internet users in the Middle Eastern kingdom of Qatar for a period of twelve hours due to persistent vandalism originating from the IP.
10,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev22,Wikipedia,implement,its+usual+countervandalism+solution,"Because of this single-address configuration, Wikipedia was not able to implement its usual countervandalism solution, the blocking of individual IPs or user accounts."
11,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev9,Wikipedia,block,a+block+of+an+entire+nation,"Because of this single-address configuration, Wikipedia was not able to implement its usual countervandalism solution, the blocking of individual IPs or user accounts."
12,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev35,Qatar,have,Internet_service_provider,"Apparently Qatar basically has only one ISP, and nearly all of its traffic shows as coming from a single IP address."""
13,6011,http://en.wikinews.org/wiki/Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia,Qatari_proxy_IP_address_temporarily_blocked_on_Wikipedia#ev11,middle+eastern,kingdom,Qatar,Wikipedia blocked editing by a proxy IP address belonging to Internet users in the Middle Eastern kingdom of Qatar for a period of twelve hours due to persistent vandalism originating from the IP.
0,6012,http://en.wikinews.org/wiki/Qatari_leader_visits_Gaza,Qatari_leader_visits_Gaza#ev26,Qatar,hug,Hamas,"By hugging Hamas publicly, the emir of Qatar has thrown peace under the bus."""
1,6012,http://en.wikinews.org/wiki/Qatari_leader_visits_Gaza,Qatari_leader_visits_Gaza#ev32,the+country,maintain,contacts+in+islamic+politics+and+scholarship,The country also maintains contacts in Islamic politics and scholarship.
2,6012,http://en.wikinews.org/wiki/Qatari_leader_visits_Gaza,Qatari_leader_visits_Gaza#ev33,Qatar,have,the+highest+gdp,"Qatar has the highest GDP per capita in the world at $88,000."
3,6012,http://en.wikinews.org/wiki/Qatari_leader_visits_Gaza,Qatari_leader_visits_Gaza#ev13,by+israeli+bombing,destroy,much+of+the+strip+%27s+infrastructure,Much of the strip's infrastructure was destroyed by Israeli bombing in 2008.
4,6012,http://en.wikinews.org/wiki/Qatari_leader_visits_Gaza,Qatari_leader_visits_Gaza#ev35,Qatar,call,of+the+various+palestinian+groups,The Emir of Qatar called for unity of the various Palestinian groups.
5,6012,http://en.wikinews.org/wiki/Qatari_leader_visits_Gaza,Qatari_leader_visits_Gaza#ev21,the+visit,demonstrate,gaza+is+%60%60+not+alone+%27%27,"Hamas Prime Minister Ismail Haniya said the visit demonstrated Gaza is ""not alone"" and broke Israel's blockade of Gaza."
6,6012,http://en.wikinews.org/wiki/Qatari_leader_visits_Gaza,Qatari_leader_visits_Gaza#ev22,Israel,blockade,Gaza_Strip,"Hamas Prime Minister Ismail Haniya said the visit demonstrated Gaza is ""not alone"" and broke Israel's blockade of Gaza."
7,6012,http://en.wikinews.org/wiki/Qatari_leader_visits_Gaza,Qatari_leader_visits_Gaza#ev41,Israel,regard,Hamas,Israel regards Hamas as a terrorist group.
8,6012,http://en.wikinews.org/wiki/Qatari_leader_visits_Gaza,Qatari_leader_visits_Gaza#ev42,palestinian+authority+president+mahmoud+abbas,contact,the+emir,Palestinian Authority President Mahmoud Abbas contacted the emir directly to point out the international community recognizes Mr Abbas as the Palestinian leader.
9,6012,http://en.wikinews.org/wiki/Qatari_leader_visits_Gaza,Qatari_leader_visits_Gaza#ev43_0,the+international+community,recognize,Mahmoud_Abbas,Palestinian Authority President Mahmoud Abbas contacted the emir directly to point out the international community recognizes Mr Abbas as the Palestinian leader.
0,6013,http://en.wikinews.org/wiki/Qatari_diplomat_detained_on_Las_Vegas_bound_flight,Qatari_diplomat_detained_on_Las_Vegas_bound_flight#ev12,air+marshals,subdue,the+airplane,Air Marshals subdued the Qatari diplomat on board the airplane before it landed safely at Denver International Airport in Colorado.
1,6013,http://en.wikinews.org/wiki/Qatari_diplomat_detained_on_Las_Vegas_bound_flight,Qatari_diplomat_detained_on_Las_Vegas_bound_flight#ev13,the+qatari+diplomat+on+board,diplomat,on+board,Air Marshals subdued the Qatari diplomat on board the airplane before it landed safely at Denver International Airport in Colorado.
2,6013,http://en.wikinews.org/wiki/Qatari_diplomat_detained_on_Las_Vegas_bound_flight,Qatari_diplomat_detained_on_Las_Vegas_bound_flight#ev10,a+man,ignite,his+shoes,"A man tried to ignite his shoes during a flight from Washington, DC to Las Vegas, Nevada on Wednesday."
3,6013,http://en.wikinews.org/wiki/Qatari_diplomat_detained_on_Las_Vegas_bound_flight,Qatari_diplomat_detained_on_Las_Vegas_bound_flight#ev12,air+marshals,subdue,the+airplane,NBC News reports that there was smoke coming from a restroom which led to an air marshal subduing the suspect.
4,6013,http://en.wikinews.org/wiki/Qatari_diplomat_detained_on_Las_Vegas_bound_flight,Qatari_diplomat_detained_on_Las_Vegas_bound_flight#ev38_1,by+the+pilot,report,the+incident,"After the incident was reported by the pilot, military jets scrambled and escorted the airplane safely to Denver."
5,6013,http://en.wikinews.org/wiki/Qatari_diplomat_detained_on_Las_Vegas_bound_flight,Qatari_diplomat_detained_on_Las_Vegas_bound_flight#ev24,military+jets,escort,the+airplane,"After the incident was reported by the pilot, military jets scrambled and escorted the airplane safely to Denver."
6,6013,http://en.wikinews.org/wiki/Qatari_diplomat_detained_on_Las_Vegas_bound_flight,Qatari_diplomat_detained_on_Las_Vegas_bound_flight#ev26,the+tsa+and+law+enforcement+agencies,take,the+suspect,The TSA and law enforcement agencies took the suspect into custody and are currently investigating the incident.
7,6013,http://en.wikinews.org/wiki/Qatari_diplomat_detained_on_Las_Vegas_bound_flight,Qatari_diplomat_detained_on_Las_Vegas_bound_flight#ev46,the+tsa+and+law+enforcement+agencies,suspect,into+custody,The TSA and law enforcement agencies took the suspect into custody and are currently investigating the incident.
0,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya#ev50,Qatar,prefer,subtle+diplomacy+rather+than+confrontation,"The emir of Qatar has typically preferred subtle diplomacy rather than confrontation, as Qatar is vulnerable because of its tiny size and its position on the tip of the Arabian peninsula."
1,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya#ev41,NATO,agree,to+take+command,"Qatar participated in a combat mission to enforce a no-fly zone over Libya on Friday, one day after NATO agreed to take command."
2,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Relative_of_Afghan_president_Hamid_Karzai_shot_dead_by_NATO_troops#ev30,NATO,take,more+care,"Qatar participated in a combat mission to enforce a no-fly zone over Libya on Friday, one day after NATO agreed to take command."
3,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya#ev52,Qatar,decision,to+send+planes,"Qatar's decision to send planes is related to its need to maintain its independence from its bigger neighbors like Iran and Saudi Arabia, according to The Guardian."
4,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya#ev20,our+first+arab+nation,join,the+no-fly+mission+over+libya,"France, the United Kingdom and the United States are among thirteen states which have so far joined the no-fly mission over Libya."
5,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,US_and_UK_forces_join_Libyan_attack#ev33,french+aircraft,mission,the+no-fly+mission+over+libya,"France, the United Kingdom and the United States are among thirteen states which have so far joined the no-fly mission over Libya."
6,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya#ev56,United_Nations_Security_Council,establish,the+no-fly+zone+over+libya,The no-fly zone over Libya was established by the UN Security Council on March 17.
7,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Relative_of_Afghan_president_Hamid_Karzai_shot_dead_by_NATO_troops#ev30,NATO,take,more+care,Qatar is the first Arab country to take part in the operation against Moammar Gadhafi's regime.
8,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya#ev9,Qatar,part,MoammarGadhafis,Qatar is the first Arab country to take part in the operation against Moammar Gadhafi's regime.
9,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya#ev17,Qatar,sortie,Libya,The French Defence Ministry said two Qatai Mirage 2000 interceptor fighters flew Qatar's first sortie over Libya accompanied by a French jet.
10,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya#ev44_0,United_Arab_Emirates,agree,the+international+no-fly+alliance,"Besides Qatar, the United Arab Emirates has agreed to send 12 warplanes to support the international no-fly alliance."
11,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya#ev45,United_Arab_Emirates,send,12+warplanes,"Besides Qatar, the United Arab Emirates has agreed to send 12 warplanes to support the international no-fly alliance."
12,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya#ev46,United_Arab_Emirates,support,the+international+no-fly+alliance,"Besides Qatar, the United Arab Emirates has agreed to send 12 warplanes to support the international no-fly alliance."
13,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya#ev44_1,Arab_League,agree,to+join+so+far,No other countries from the Arab League have agreed to join so far.
14,6014,http://en.wikinews.org/wiki/Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya,Qatar_becomes_first_Arab_country_to_fly_fighter_jets_over_Libya#ev20,our+first+arab+nation,join,the+no-fly+mission+over+libya,No other countries from the Arab League have agreed to join so far.
