,id,uri,events,agent,predicate,patients,text
1,4001,http://en.wikinews.org/wiki/Stock_markets_worldwide_continue_to_fall,Stock_markets_worldwide_continue_to_fall#ev30,what+this+rescue+package+would+do.,package,with+this+rescue+package,"""But remember, with this rescue package, we asked the American people to do a really big thing and commit a lot of money in order to help prevent the credit freeze from affecting everybody lower on down the food chain."
2,4001,http://en.wikinews.org/wiki/Stock_markets_worldwide_continue_to_fall,Stock_markets_worldwide_continue_to_fall#ev35,the+american+people,commit,a+lot+of+money,"""But remember, with this rescue package, we asked the American people to do a really big thing and commit a lot of money in order to help prevent the credit freeze from affecting everybody lower on down the food chain."
0,4002,http://en.wikinews.org/wiki/Stock_exchange_merger_could_end_San_Francisco_stock_trading,Stock_exchange_merger_could_end_San_Francisco_stock_trading#ev23,San_Francisco,employee,its+260+employees,"This stems from a deal struck in January of this year, before the NYSE merger, when Archipelago struck a deal worth $83 million to take over operations of the San Francisco stock exchange and its 260 employees."
1,4002,http://en.wikinews.org/wiki/Stock_exchange_merger_could_end_San_Francisco_stock_trading,Stock_exchange_merger_could_end_San_Francisco_stock_trading#ev41,NYSE_Arca,plan,San_Francisco,Archipelago had planned to maintain the San Francisco operations.
2,4002,http://en.wikinews.org/wiki/Stock_exchange_merger_could_end_San_Francisco_stock_trading,Stock_exchange_merger_could_end_San_Francisco_stock_trading#ev33,NYSE_Arca,maintain,San_Francisco,Archipelago had planned to maintain the San Francisco operations.
3,4002,http://en.wikinews.org/wiki/Stock_exchange_merger_could_end_San_Francisco_stock_trading,Stock_exchange_merger_could_end_San_Francisco_stock_trading#ev23,San_Francisco,employee,its+260+employees,The report did not state whether or not the San Francisco employees would be kept after the merger is complete.
4,4002,http://en.wikinews.org/wiki/Stock_exchange_merger_could_end_San_Francisco_stock_trading,Stock_exchange_merger_could_end_San_Francisco_stock_trading#ev35,NYSE_Arca,keep,San_Francisco,The report did not state whether or not the San Francisco employees would be kept after the merger is complete.
0,4003,http://en.wikinews.org/wiki/Still_no_action_in_standoff_in_Ontario_town,Still_no_action_in_standoff_in_Ontario_town#ev73,the+protesters,demand,with+the+canadian+government,The protesters are demanding a nation-to-nation dialogue with the Canadian government and continue to call for a peaceful resolution.
1,4003,http://en.wikinews.org/wiki/Still_no_action_in_standoff_in_Ontario_town,Still_no_action_in_standoff_in_Ontario_town#ev59,Ontario_Provincial_Police,try,to+remove+them,"Some protesters, however, have stated that if the OPP forcefully try to remove them, they will defend their land with force."
2,4003,http://en.wikinews.org/wiki/Still_no_action_in_standoff_in_Ontario_town,Still_no_action_in_standoff_in_Ontario_town#ev40,Ontario_Provincial_Police,remove,the+protesters,"Some protesters, however, have stated that if the OPP forcefully try to remove them, they will defend their land with force."
3,4003,http://en.wikinews.org/wiki/Still_no_action_in_standoff_in_Ontario_town,Still_no_action_in_standoff_in_Ontario_town#ev40,Ontario_Provincial_Police,remove,the+protesters,Police have not enforced the injunction.
0,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Stewart_battles_rain_to_win_Pepsi_400_at_Daytona#ev35,Michael_Waltrip,lose,an+engine,"On the next green lap another four laps later, Michael Waltrip and the #15 car lost an engine."
1,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Stewart_battles_rain_to_win_Pepsi_400_at_Daytona#ev35,Michael_Waltrip,lose,an+engine,"On the same lap, 2003 Pepsi 400 winner Greg Biffle in the #16 car lost a tire."
2,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Stewart_battles_rain_to_win_Pepsi_400_at_Daytona#ev41,Tony_Stewart,lead,all+remaining+laps,"The race was finally restarted at lap 151, with Stewart leading all remaining laps."
3,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Stewart_battles_rain_to_win_Pepsi_400_at_Daytona#ev42,Tony_Stewart,celebrate,his+victory,"Instead of usually celebrating on the infield between pit lane and the track, Stewart chose to climb a flag pole near the start/finish line to celebrate his victory."
4,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Stewart_battles_rain_to_win_Pepsi_400_at_Daytona#ev42,Tony_Stewart,celebrate,his+victory,"Instead of usually celebrating on the infield between pit lane and the track, Stewart chose to climb a flag pole near the start/finish line to celebrate his victory."
5,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Stewart_battles_rain_to_win_Pepsi_400_at_Daytona#ev17,his+first+ever+race,track,restrictor+plate,"Veteran NASCAR Nextel Cup driver Tony Stewart dominated the Pepsi 400 night race at Daytona International Speedway in Daytona Beach, Florida early Sunday morning, winning his first ever race at a restrictor plate track."
6,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Stewart_battles_rain_to_win_Pepsi_400_at_Daytona#ev19,a+rain+delay,halt,the+cars,"A rain delay halted the cars from hitting the track until around 0230 UTC time Sunday, with United States Secretary of Defense Donald Rumsfeld as the grand marshal."
7,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Stewart_battles_rain_to_win_Pepsi_400_at_Daytona#ev22,United_States,Secretary,Donald_Rumsfeld,"A rain delay halted the cars from hitting the track until around 0230 UTC time Sunday, with United States Secretary of Defense Donald Rumsfeld as the grand marshal."
8,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Stewart_battles_rain_to_win_Pepsi_400_at_Daytona#ev29,Mark_Martin,attempt,to+avoid+an+accident,"Lap 34 gave way to the first caution of the night when the #6 car, driven by Mark Martin, swerved to attempt to avoid an accident."
9,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Stewart_battles_rain_to_win_Pepsi_400_at_Daytona#ev30,the+car,skim,the+barrier+coming+off+turn+4,"The car first skimmed the side of the barrier coming off Turn 4, then later raced into lower ground, causing a multi-car pileup and sending the race into a caution."
10,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Truex_Jr._beats_Harvick_in_the_Winn-Dixie_250#ev72,Carl_Edwards,send,the+race,"The car first skimmed the side of the barrier coming off Turn 4, then later raced into lower ground, causing a multi-car pileup and sending the race into a caution."
11,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Stewart_battles_rain_to_win_Pepsi_400_at_Daytona#ev34,Kyle_Petty,blow,a+tire,"Just four laps later, Kyle Petty in the #45 car blew a tire and sent the race into another caution."
12,4004,http://en.wikinews.org/wiki/Stewart_battles_rain_to_win_Pepsi_400_at_Daytona,Truex_Jr._beats_Harvick_in_the_Winn-Dixie_250#ev72,Carl_Edwards,send,the+race,"Just four laps later, Kyle Petty in the #45 car blew a tire and sent the race into another caution."
0,4005,http://en.wikinews.org/wiki/Stevie_Wonder_to_perform_pre-game_show_for_Superbowl_XL,Stevie_Wonder_to_perform_pre-game_show_for_Superbowl_XL#ev7,of+motown,home,the+original+home+of+motown,"Detroit, where Super Bowl 40 is being held, is the original home of Motown, and many of its residents were upset that England's Rolling Stones would be performing the prestigious half-time show."
1,4005,http://en.wikinews.org/wiki/Stevie_Wonder_to_perform_pre-game_show_for_Superbowl_XL,Stevie_Wonder_to_perform_pre-game_show_for_Superbowl_XL#ev5,Stevie_Wonder,perform,the+pre-game+show,"Stevie Wonder is slated to perform the pre-game show for Super Bowl XL on February 5, 2006."
2,4005,http://en.wikinews.org/wiki/Stevie_Wonder_to_perform_pre-game_show_for_Superbowl_XL,Stevie_Wonder_to_perform_pre-game_show_for_Superbowl_XL#ev5,Stevie_Wonder,perform,the+pre-game+show,"Detroit, where Super Bowl 40 is being held, is the original home of Motown, and many of its residents were upset that England's Rolling Stones would be performing the prestigious half-time show."
0,4006,http://en.wikinews.org/wiki/Stevenage_Borough_win_2007_FA_Trophy_at_Wembley_Stadium,Stevenage_Borough_win_2007_FA_Trophy_at_Wembley_Stadium#ev2,Stevenage_F.C.,beat,Kidderminster_Harriers_F.C.,Stevenage Borough beat Kidderminster Harriers 3:2 in the final of the FA Trophy after being 2:0 down at half time.
1,4006,http://en.wikinews.org/wiki/Stevenage_Borough_win_2007_FA_Trophy_at_Wembley_Stadium,Stevenage_Borough_win_2007_FA_Trophy_at_Wembley_Stadium#ev5,Mitchell_Cole,score,the+winning+goal,"James Constable scored the first goal after 31 minutes, and a second one at the end 
of the first half."
2,4006,http://en.wikinews.org/wiki/Stevenage_Borough_win_2007_FA_Trophy_at_Wembley_Stadium,Stevenage_Borough_win_2007_FA_Trophy_at_Wembley_Stadium#ev5,Mitchell_Cole,score,the+winning+goal,"Mitchell Cole scored the first goal for Stevenage 5 minutes into 
the second half, then Craig Dobson equalized."
3,4006,http://en.wikinews.org/wiki/Stevenage_Borough_win_2007_FA_Trophy_at_Wembley_Stadium,Stevenage_Borough_win_2007_FA_Trophy_at_Wembley_Stadium#ev5,Mitchell_Cole,score,the+winning+goal,"Steve Morison scored the winning goal 
2 minutes before the end of normal time."
0,4007,"http://en.wikinews.org/wiki/Steve_Wright_found_guilty_of_murdering_five_women_in_Suffolk,_England","Steve_Wright_found_guilty_of_murdering_five_women_in_Suffolk,_England#ev17",dna+evidence,link,to+the+murders,Steve Wright was identified as a suspect after DNA evidence was found linking him to the murders.
1,4007,"http://en.wikinews.org/wiki/Steve_Wright_found_guilty_of_murdering_five_women_in_Suffolk,_England","Steve_Wright_found_guilty_of_murdering_five_women_in_Suffolk,_England#ev35",these+appalling+crimes,leave,a+state+of+profound+shock,"Following the conviction, Detective Chief Superintendent Stewart Gull who led the investigation said that, ""These appalling crimes left a community, a county and a nation in a state of profound shock."""
0,4009,"http://en.wikinews.org/wiki/Steve_Sinnott,_leader_of_the_National_Union_of_Teachers,_dies_aged_56","Steve_Sinnott,_leader_of_the_National_Union_of_Teachers,_dies_aged_56#ev37",Gordon_Brown,comment,on+the+union+leaders+death,"The Prime Minister Gordon Brown commented on the Union leaders death, saying, ""Steve Sinnott was inspirational in his devotion to teaching, not just for children in Britain, but around the world""."
1,4009,"http://en.wikinews.org/wiki/Steve_Sinnott,_leader_of_the_National_Union_of_Teachers,_dies_aged_56","Steve_Sinnott,_leader_of_the_National_Union_of_Teachers,_dies_aged_56#ev27",SocialSciencesBachelor,bachelor,of+arts,"Born in Liverpool in 1952, he received a Social Sciences Bachelor of Arts from Middlesex Polytechnic in 1974."
0,4010,"http://en.wikinews.org/wiki/Steve_Kubby,_co-author_of_California_Proposition_215,_grows_dangerously_ill_in_US_custody","Steve_Kubby,_co-author_of_California_Proposition_215,_grows_dangerously_ill_in_US_custody#ev81",the+beta-blockers,cause,the+high+blood-pressure,"Due to the episodic nature of the adrenaline spikes causing the high blood-pressure, according to all of his doctors, the beta-blockers would likely kill him once the spikes dropped."
0,4011,http://en.wikinews.org/wiki/Steve_Jobs_denies_'location-gate',Steve_Jobs_denies_'location-gate'#ev58,Apple_Inc.,announcement,of+the+delayed+white+iphone+4,"The data scandal, coined ‘Location-gate’ has overshadowed news of Apple’s announcement for sales of the delayed white iPhone 4 which will begin shipping from Thursday."
1,4011,http://en.wikinews.org/wiki/Steve_Jobs_denies_'location-gate',Steve_Jobs_denies_'location-gate'#ev33,Apple_Inc.,sale,of+the+delayed+white+iphone+4,"The data scandal, coined ‘Location-gate’ has overshadowed news of Apple’s announcement for sales of the delayed white iPhone 4 which will begin shipping from Thursday."
2,4011,http://en.wikinews.org/wiki/Steve_Jobs_denies_'location-gate',Steve_Jobs_denies_'location-gate'#ev12,Apple_Inc.,collect,data+collected+by+apple,The scandal arose from concern that data collected by Apple would make it possible for anyone with access to a person's private computer to retrieve information about their movements.
3,4011,http://en.wikinews.org/wiki/Steve_Jobs_denies_'location-gate',Steve_Jobs_denies_'location-gate'#ev14,to+a+person+%27s+private+computer,retrieve,information+about+their+movements,The scandal arose from concern that data collected by Apple would make it possible for anyone with access to a person's private computer to retrieve information about their movements.
4,4011,http://en.wikinews.org/wiki/Steve_Jobs_denies_'location-gate',Steve_Jobs_denies_'location-gate'#ev45,to+a+person+%27s+private+computer,information,information+about+their+movements,The scandal arose from concern that data collected by Apple would make it possible for anyone with access to a person's private computer to retrieve information about their movements.
5,4011,http://en.wikinews.org/wiki/Steve_Jobs_denies_'location-gate',Steve_Jobs_denies_'location-gate'#ev42,iphone+technology,monitor,the+location+of+its+customers,Apple Inc. CEO Steve Jobs announced on Wednesday that iPhone technology is not being used to monitor the location of its customers.
0,4012,"http://en.wikinews.org/wiki/Steve_Fossett_breaks_record_for_longest_nonstop_flight,_lands_safely","Steve_Fossett_breaks_record_for_longest_nonstop_flight,_lands_safely#ev21",the+tension+of+the+final+part,take,about+80+hours,"His trip has taken about 80 hours (3 1/2 days) and covered 26,389.3 miles (42,469 km)."
1,4012,"http://en.wikinews.org/wiki/Steve_Fossett_breaks_record_for_longest_nonstop_flight,_lands_safely","Steve_Fossett_breaks_record_for_longest_nonstop_flight,_lands_safely#ev6",Steve_Fossett,break,110+world+records,Fossett has broken 110 world records.
2,4012,"http://en.wikinews.org/wiki/Steve_Fossett_breaks_record_for_longest_nonstop_flight,_lands_safely","Steve_Fossett_breaks_record_for_longest_nonstop_flight,_lands_safely#ev6",Steve_Fossett,break,110+world+records,"Steve Fossett, 61, has broken the record for flying the longest nonstop flight in aviation history and has landed safely in England although, Steve Ridgeway chief executive of Virgin Atlantic, the company sponsoring Fossett's record bid said, ""he burst two tires on landing and the poor GlobalFlyer had to be dragged off the runway."""
3,4012,"http://en.wikinews.org/wiki/Steve_Fossett_breaks_record_for_longest_nonstop_flight,_lands_safely","Steve_Fossett_breaks_record_for_longest_nonstop_flight,_lands_safely#ev21",the+tension+of+the+final+part,take,about+80+hours,"The tension of the final part really took it out of me, but I will be fine in the morning."""
4,4012,"http://en.wikinews.org/wiki/Steve_Fossett_breaks_record_for_longest_nonstop_flight,_lands_safely","Steve_Fossett_breaks_record_for_longest_nonstop_flight,_lands_safely#ev6",Steve_Fossett,break,110+world+records,"Fossett broke the previous record of 25,361 miles (40,210 km) (set by Dick Rutan flying the lightweight Voyager aircraft in 1986) when he passed over Shannon Ireland, even though he lost 750 pounds of fuel just after take-off from Kennedy Space Center Wednesday."
5,4012,"http://en.wikinews.org/wiki/Steve_Fossett_breaks_record_for_longest_nonstop_flight,_lands_safely","Steve_Fossett_breaks_record_for_longest_nonstop_flight,_lands_safely#ev6",Steve_Fossett,break,110+world+records,"His record has been recorded to have been broken at; 11:59am on February 11, 2006, (EST)."
0,4014,http://en.wikinews.org/wiki/Steve_Fossett_attempts_a_record_flight_around_the_world,Steve_Fossett_attempts_a_record_flight_around_the_world#ev31,List_of_characters_from_The_Sopranos_in_the_Soprano_crime_family,build,the+aircraft,The aircraft was built for Sir Richard Branson and his Virgin Atlantic Airways.
1,4014,http://en.wikinews.org/wiki/Steve_Fossett_attempts_a_record_flight_around_the_world,Steve_Fossett_attempts_a_record_flight_around_the_world#ev31,List_of_characters_from_The_Sopranos_in_the_Soprano_crime_family,construct,the+aircraft,It was constructed by Burt Rutan.
2,4014,http://en.wikinews.org/wiki/Steve_Fossett_attempts_a_record_flight_around_the_world,Steve_Fossett_attempts_a_record_flight_around_the_world#ev14,Steve_Waugh,depart,"Salina,_Kansas","Steve departed from Salina Kansas 18:47 CST on Monday and has successfully crossed the Atlantic Ocean, Northern Africa, the Middle East, and Southern and Central Asia."
3,4014,http://en.wikinews.org/wiki/Steve_Fossett_attempts_a_record_flight_around_the_world,Steve_Fossett_attempts_a_record_flight_around_the_world#ev36,the+engineers,have,on+what+caused+this+loss,The engineers have two theories on what caused this loss.
4,4014,http://en.wikinews.org/wiki/Steve_Fossett_attempts_a_record_flight_around_the_world,Steve_Fossett_attempts_a_record_flight_around_the_world#ev22,the+engineers,theory,on+what+caused+this+loss,The engineers have two theories on what caused this loss.
0,4015,http://en.wikinews.org/wiki/Stern:_greatly_underestimated_costs_in_climate_change_report?,Stern:_greatly_underestimated_costs_in_climate_change_report?#ev23_0,theUNIntergovernmentalPanel,report,United_Nations_Framework_Convention_on_Climate_Change,"The Stern Review of the Economics of Climate Change put the cost of keeping emissions at 550 parts per million at one percent of global GDP

A leaked draft report, by the UN Intergovernmental Panel on Climate Change (IPCC), due to be published next year, estimates this cost could be between one and five percent of global GDP."
1,4015,http://en.wikinews.org/wiki/Stern:_greatly_underestimated_costs_in_climate_change_report?,Stern:_greatly_underestimated_costs_in_climate_change_report?#ev16,United_Kingdom,travel,India,It is reported that UK Ministers are to travel to India and America to promote the Stern Review.
2,4015,http://en.wikinews.org/wiki/Stern:_greatly_underestimated_costs_in_climate_change_report?,Stern:_greatly_underestimated_costs_in_climate_change_report?#ev26,United_Kingdom,promote,Stern_Review,It is reported that UK Ministers are to travel to India and America to promote the Stern Review.
3,4015,http://en.wikinews.org/wiki/Stern:_greatly_underestimated_costs_in_climate_change_report?,Stern:_greatly_underestimated_costs_in_climate_change_report?#ev23_2,Intergovernmental_Panel_on_Climate_Change,report,on+the+internet,Their task will not be eased by the leaked IPCC report which is now said to be available freely on the internet.
4,4015,http://en.wikinews.org/wiki/Stern:_greatly_underestimated_costs_in_climate_change_report?,Stern:_greatly_underestimated_costs_in_climate_change_report?#ev28,Gordon_Brown,urge,theEuropeanUnionEmissionsTradingScheme,"Following the Stern Review, Chancellor Gordon Brown urged the member states of the European Union Emissions Trading Scheme to tighten their targets even further."
5,4015,http://en.wikinews.org/wiki/Stern:_greatly_underestimated_costs_in_climate_change_report?,Stern:_greatly_underestimated_costs_in_climate_change_report?#ev20,Gordon_Brown,tighten,their+targets,"Following the Stern Review, Chancellor Gordon Brown urged the member states of the European Union Emissions Trading Scheme to tighten their targets even further."
0,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev69,this+government,turn,its+back,"As your leader, I am committed to making sure that every time this government turns its back on the people of Nova Scotia, they will hear me roar.|Stephen McNeil, on winning the Liberal leadership 
McNeil has a lofty task before him."
1,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev48,McNeil_Island,win,the+liberal+leadership+mcneil,"As your leader, I am committed to making sure that every time this government turns its back on the people of Nova Scotia, they will hear me roar.|Stephen McNeil, on winning the Liberal leadership 
McNeil has a lofty task before him."
2,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev45,the+liberal+leadership+mcneil,leadership,liberal+leadership,"As your leader, I am committed to making sure that every time this government turns its back on the people of Nova Scotia, they will hear me roar.|Stephen McNeil, on winning the Liberal leadership 
McNeil has a lofty task before him."
3,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev43,just+under+1400+delegates,vote,the+new+leader+of+the+party,"McNeil, the 12th of 17 children, was voted the new leader of the Nova Scotia Liberal Party at the leadership convention on Saturday."
4,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev45,the+liberal+leadership+mcneil,leadership,liberal+leadership,The party has also struggled to fine unity and direction —this was the third Liberal leadership convention since 2002.
5,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev134,McNeil_Island,say,the+awesome+responsibility+i+asked+for,"""This has truly been a great campaign and a rebirth of our party."""
6,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev120,the+first+ballot,require,a+majority+of+699+votes,The first ballot required a majority of 699 votes to win.
7,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev48,McNeil_Island,win,the+liberal+leadership+mcneil,"McNeil received 571 votes, Kenzie MacKinnon 169, Mike Smith 255 and Whalen 402."
8,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev49,McNeil_Island,receive,718+votes,"McNeil received 571 votes, Kenzie MacKinnon 169, Mike Smith 255 and Whalen 402."
9,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev43,just+under+1400+delegates,vote,the+new+leader+of+the+party,"McNeil received 571 votes, Kenzie MacKinnon 169, Mike Smith 255 and Whalen 402."
10,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev78,Clan_Mackinnon,march,his+cheering+supporters,"After the results of the first ballot, fourth-place candidate MacKinnon marched his cheering supporters to the other side of the stadium to lend his support to Whalen."
11,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev45,the+liberal+leadership+mcneil,leadership,liberal+leadership,"McNeil, the 12th of 17 children, was voted the new leader of the Nova Scotia Liberal Party at the leadership convention on Saturday."
12,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev81,McNeil_Island,toss,Smith_College,McNeil supporters stood in front on Smith's section and tossed Smith supporters McNeil t-shirts in hopes of gaining their support.
13,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev128,Smith_College,hope,of+gaining+their+support,Whalen's supporters cheered on the other side.
14,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev131,Smith_College,wave,smith%2fmcneil+and+smith%2fwhalen+signs,"However, unlike the MacKinnon supporters who waved both ""Kenzie"" and McNeil placards, Smith's supporters were seen waving Smith/McNeil and Smith/Whalen signs."
15,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev131,Smith_College,wave,smith%2fmcneil+and+smith%2fwhalen+signs,Support was split.
16,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev43,just+under+1400+delegates,vote,the+new+leader+of+the+party,"McNeil thanked his competitors after the win, and said he hoped to see Smith and MacKinnon in the legislature after the next election."
17,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev48,McNeil_Island,win,the+liberal+leadership+mcneil,"McNeil thanked his competitors after the win, and said he hoped to see Smith and MacKinnon in the legislature after the next election."
18,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev133_0,McNeil_Island,thank,his+competitors,"McNeil thanked his competitors after the win, and said he hoped to see Smith and MacKinnon in the legislature after the next election."
19,4016,http://en.wikinews.org/wiki/Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals,Stephen_McNeil_becomes_leader_of_the_Nova_Scotia_Liberals#ev134,McNeil_Island,say,the+awesome+responsibility+i+asked+for,"McNeil thanked his competitors after the win, and said he hoped to see Smith and MacKinnon in the legislature after the next election."
